"ADM0_CODE","mmspasture","mmsdaily","mmssolid","mmssolidcov","mmssolidbulk","mmssolidadd","mmsdrylot","mmspit1","mmspit3","mmspit4","mmspit6","mmspit12","mmsliquid1","mmsliquid3","mmsliquid4","mmsliquid6","mmsliquid12","mmsliquidnatcov1","mmsliquidnatcov3","mmsliquidnatcov4","mmsliquidnatcov6","mmsliquidnatcov12","mmsliquidsolcov1","mmsliquidsolcov3","mmsliquidsolcov4","mmsliquidsolcov6","mmsliquidsolcov12","mmslagoon","mmsbiogaslowleak1","mmsbiogaslowleak2","mmsbiogaslowleak3","mmsbiogashighleak1","mmsbiogashighleak2","mmsbiogashighleak3","mmsburned","mmsdeepnomix2","mmsdeepnomix1","mmsdeepmix2","mmsdeepmix1","mmscompostves","mmscompoststat","mmscompostint","mmscompostpass","mmslitter","mmsnolitter","mmsareobic","mmsaerproc","ipcc_method"
118,0.47,0.564540330709794,4.12776338184335,4.12776338184335,1.06443055741177,2.06388169092167,1.56443055741177,18.5012047598398,32.405428029565,36.6642479921923,45.2721759828206,66.0551914392956,18.5012047598398,32.405428029565,36.6642479921923,45.2721759828206,66.0551914392956,11.1007228559039,19.443256817739,21.9985487953154,27.1633055896924,39.6331148635773,11.1007228559039,19.443256817739,21.9985487953154,27.1633055896924,39.6331148635773,76.5099557943932,1,1.41,4.40638023966522,9.59,10.85,12.9690888816264,10,45.2721759828206,7.99041025106734,45.2721759828206,7.99041025106734,0.5,2.06388169092167,1.06443055741177,2.06388169092167,1.5,1.5,0,0,"2019"
119,0.47,0.153658232140196,2.26829116070098,2.26829116070098,0.567072790175244,1.13414558035049,1.06707279017524,6.93901906245342,13.6097469642059,16.8780381249068,23.1463292856078,34.2194939284117,6.93901906245342,13.6097469642059,16.8780381249068,23.1463292856078,34.2194939284117,4.16341143747205,8.16584817852352,10.1268228749441,13.8877975713647,20.531696357047,4.16341143747205,8.16584817852352,10.1268228749441,13.8877975713647,20.531696357047,61.7438925445564,1,1.41,3.66134083169091,9.59,10.85,12.2513408316909,10,23.1463292856078,3.25304592631433,23.1463292856078,3.25304592631433,0.5,1.13414558035049,0.567072790175244,1.13414558035049,1.5,1.5,0,0,"2019"
120,0.47,0.1,2,2,0.5,1,1,6,12,15,21,31,6,12,15,21,31,3.6,7.2,9,12.6,18.6,3.6,7.2,9,12.6,18.6,60,1,1.41,3.55,9.59,10.85,12.14,10,21,2.75,21,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
121,0.47,0.861628647173609,4.72325729434722,4.72325729434722,1.36162864717361,2.36162864717361,1.86162864717361,34.5279469473749,52.5907480078054,58.0372625964998,64.8674907134582,75.5721167095555,34.5279469473749,52.5907480078054,58.0372625964998,64.8674907134582,75.5721167095555,20.7167681684249,31.5544488046833,34.8223575578999,38.9204944280749,45.3432700257333,20.7167681684249,31.5544488046833,34.8223575578999,38.9204944280749,45.3432700257333,78.8930291773889,1,1.41,4.53188403181292,9.59,10.85,12.97,10,64.8674907134582,14.817458884993,64.8674907134582,14.817458884993,0.5,2.36162864717361,1.36162864717361,2.36162864717361,1.5,1.5,0,0,"2019"
122,0.47,0.443788771978138,3.68190928875855,3.68190928875855,0.926649750711661,1.84095464437928,1.42664975071166,13.7541846803799,25.3573555043275,29.4025213101815,37.6293186869151,57.0685640695132,13.7541846803799,25.3573555043275,29.4025213101815,37.6293186869151,57.0685640695132,8.25251080822793,15.2144133025965,17.6415127861089,22.577591212149,34.2411384417079,8.25251080822793,15.2144133025965,17.6415127861089,22.577591212149,34.2411384417079,72.7601256684737,1,1.41,4.24293096344674,9.59,10.85,12.8277461234882,10,37.6293186869151,6.14121841452017,37.6293186869151,6.14121841452017,0.5,1.84095464437928,0.926649750711661,1.84095464437928,1.5,1.5,0,0,"2019"
123,0.47,1,5,5,1.5,2.5,2,37.0691018798708,59.1382037597416,65.6036528198062,74.6036528198062,80,37.0691018798708,59.1382037597416,65.6036528198062,74.6036528198062,80,22.2414611279225,35.4829222558449,39.3621916918837,44.7621916918837,48,22.2414611279225,35.4829222558449,39.3621916918837,44.7621916918837,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74.6036528198062,18,74.6036528198062,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
126,0.47,0.341551934950763,3.19419881115252,3.19419881115252,0.800809846721679,1.59709940557626,1.30080984672168,10.3737990037224,19.4449122874819,23.6392457054327,30.8334445165853,45.4479132183748,10.3737990037224,19.4449122874819,23.6392457054327,30.8334445165853,45.4479132183748,6.22427940223342,11.6669473724891,14.1835474232596,18.5000667099512,27.2687479310249,6.22427940223342,11.6669473724891,14.1835474232596,18.5000667099512,27.2687479310249,67.7668125603585,1,1.41,4.04373918860279,9.59,10.85,12.6318406676986,10,30.8334445165853,5.07613831235259,30.8334445165853,5.07613831235259,0.5,1.59709940557626,0.800809846721679,1.59709940557626,1.5,1.5,0,0,"2019"
128,0.47,0.5,4,4,1,2,1.5,13,24,29,37,55,13,24,29,37,55,7.8,14.4,17.4,22.2,33,7.8,14.4,17.4,22.2,33,73,1,1.41,4.38,9.59,10.85,12.97,10,37,6.5,37,6.5,0.5,2,1,2,1.5,1.5,0,0,"2019"
129,0.47,1,5,5,1.5,2.5,2,42,62,68,74,80,42,62,68,74,80,25.2,37.2,40.8,44.4,48,25.2,37.2,40.8,44.4,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74,18,74,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
130,0.47,0.518572078400502,4.037144156801,4.037144156801,1.0185720784005,2.0185720784005,1.5185720784005,16.0028922336271,29.2629013312341,33.3371896448361,42.2257571744331,64.5943065088161,16.0028922336271,29.2629013312341,33.3371896448361,42.2257571744331,64.5943065088161,9.60173534017626,17.5577407987405,20.0023137869017,25.3354543046599,38.7565839052896,9.60173534017626,17.5577407987405,20.0023137869017,25.3354543046599,38.7565839052896,76.148576627204,1,1.41,4.38780027292821,9.59,10.85,12.97,10,42.2257571744331,6.92715780321154,42.2257571744331,6.92715780321154,0.5,2.0185720784005,1.0185720784005,2.0185720784005,1.5,1.5,0,0,"2019"
131,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
132,0.47,0.186640520548489,2.43320260274245,2.43320260274245,0.608300650685612,1.21660130137122,1.10830065068561,9.47063257393515,18.5080625451279,21.7018755786674,29.1122899135781,46.5145576840182,9.47063257393515,18.5080625451279,21.7018755786674,29.1122899135781,46.5145576840182,5.68237954436109,11.1048375270767,13.0211253472004,17.4673739481469,27.9087346104109,5.68237954436109,11.1048375270767,13.0211253472004,17.4673739481469,27.9087346104109,68.7443173018557,1,1.41,3.72977908013812,9.59,10.85,12.3197790801381,10,29.1122899135781,3.56225488014209,29.1122899135781,3.56225488014209,0.5,1.21660130137122,0.608300650685612,1.21660130137122,1.5,1.5,0,0,"2019"
133,0.47,0.969685246773873,4.93937049354775,4.93937049354775,1.46968524677387,2.46968524677387,1.96968524677387,36.0449183129555,55.0845269322407,61.2312603371107,68.1537164859688,77.1222761604312,36.0449183129555,55.0845269322407,61.2312603371107,68.1537164859688,77.1222761604312,21.6269509877733,33.0507161593444,36.7387562022664,40.8922298915813,46.2733656962587,21.6269509877733,33.0507161593444,36.7387562022664,40.8922298915813,46.2733656962587,78.7013647090485,1,1.41,4.57726780364503,9.59,10.85,12.97,10,68.1537164859688,17.3027606757991,68.1537164859688,17.3027606757991,0.5,2.46968524677387,1.46968524677387,2.46968524677387,1.5,1.5,0,0,"2019"
135,0.47,1,5,5,1.5,2.5,2,36.2565587770563,57.5131175541126,64.3848381655845,73.3848381655845,80,36.2565587770563,57.5131175541126,64.3848381655845,73.3848381655845,80,21.7539352662338,34.5078705324676,38.6309028993507,44.0309028993507,48,21.7539352662338,34.5078705324676,38.6309028993507,44.0309028993507,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.3848381655845,18,73.3848381655845,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
136,0.47,0.1,2,2,0.5,1,1,6,12,15,21,31,6,12,15,21,31,3.6,7.2,9,12.6,18.6,3.6,7.2,9,12.6,18.6,60,1,1.41,3.55,9.59,10.85,12.14,10,21,2.75,21,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
137,0.47,1,5,5,1.5,2.5,2,42,62,68,74,80,42,62,68,74,80,25.2,37.2,40.8,44.4,48,25.2,37.2,40.8,44.4,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74,18,74,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
138,0.47,0.123362034494284,2.11681017247142,2.11681017247142,0.529202543117856,1.05840508623571,1.02920254311786,7.0652886722698,14.0137671720682,16.4003987926138,22.8454354993952,35.8954037745947,7.0652886722698,14.0137671720682,16.4003987926138,22.8454354993952,35.8954037745947,4.23917320336188,8.40826030324091,9.84023927556829,13.7072612996371,21.5372422647568,4.23917320336188,8.40826030324091,9.84023927556829,13.7072612996371,21.5372422647568,61.4796845849106,1,1.41,3.59847622157564,9.59,10.85,12.1884762215756,10,22.8454354993952,2.96901907338392,22.8454354993952,2.96901907338392,0.5,1.05840508623571,0.529202543117856,1.05840508623571,1.5,1.5,0,0,"2019"
139,0.47,1,5,5,1.5,2.5,2,34.8147696713715,55.8905005715625,62.6162048910633,71.6162048910633,78.8966589247829,34.8147696713715,55.8905005715625,62.6162048910633,71.6162048910633,78.8966589247829,20.8888618028229,33.5343003429375,37.569722934638,42.969722934638,47.3379953548698,20.8888618028229,33.5343003429375,37.569722934638,42.969722934638,47.3379953548698,79.3695193855902,1,1.41,4.59,9.59,10.85,12.97,10,71.6162048910633,18,71.6162048910633,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
140,0.47,0.1,2,2,0.5,1,1,6,12,15,21,31,6,12,15,21,31,3.6,7.2,9,12.6,18.6,3.6,7.2,9,12.6,18.6,60,1,1.41,3.55,9.59,10.85,12.14,10,21,2.75,21,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
141,0.47,0.557581755426594,4.11516351085319,4.11516351085319,1.05758175542659,2.05758175542659,1.55758175542659,18.1094147930361,31.9155593690084,36.1458863907148,44.8003958581552,65.842616173651,18.1094147930361,31.9155593690084,36.1458863907148,44.8003958581552,65.842616173651,10.8656488758217,19.149335621405,21.6875318344289,26.8802375148931,39.5055697041906,10.8656488758217,19.149335621405,21.6875318344289,26.8802375148931,39.5055697041906,76.4606540434128,1,1.41,4.40418433727917,9.59,10.85,12.97,10,44.8003958581552,7.82438037481167,44.8003958581552,7.82438037481167,0.5,2.05758175542659,1.05758175542659,2.05758175542659,1.5,1.5,0,0,"2019"
142,0.47,0.47818765041883,3.89093825209415,3.89093825209415,0.972734563023537,1.94546912604707,1.47273456302354,14.5092221344237,27.1275060167532,31.0729751428003,39.9093825209415,62.2004811595535,14.5092221344237,27.1275060167532,31.0729751428003,39.9093825209415,62.2004811595535,8.7055332806542,16.2765036100519,18.6437850856802,23.9456295125649,37.3202886957321,8.7055332806542,16.2765036100519,18.6437850856802,23.9456295125649,37.3202886957321,75.1275060167532,1,1.41,4.33473937461907,9.59,10.85,12.9247393746191,10,39.9093825209415,6.29550922267653,39.9093825209415,6.29550922267653,0.5,1.94546912604707,0.972734563023537,1.94546912604707,1.5,1.5,0,0,"2019"
144,0.47,1,5,5,1.5,2.5,2,37.9386302479549,60.8772604959098,66.9079453719324,75.9079453719324,80,37.9386302479549,60.8772604959098,66.9079453719324,75.9079453719324,80,22.7631781487729,36.5263562975459,40.1447672231594,45.5447672231594,48,22.7631781487729,36.5263562975459,40.1447672231594,45.5447672231594,48,80,1,1.41,4.59,9.59,10.85,12.97,10,75.9079453719324,18,75.9079453719324,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
145,0.47,0.715596394854066,4.43119278970813,4.43119278970813,1.21559639485407,2.21559639485407,1.71559639485407,26.6422053221196,42.6605548500765,47.5229404294928,55.2293620603684,70.8990846353301,26.6422053221196,42.6605548500765,47.5229404294928,55.2293620603684,70.8990846353301,15.9853231932718,25.5963329100459,28.5137642576957,33.137617236221,42.5394507811981,15.9853231932718,25.5963329100459,28.5137642576957,33.137617236221,42.5394507811981,77.7247711588325,1,1.41,4.47055048583871,9.59,10.85,12.97,10,55.2293620603684,11.4587170816435,55.2293620603684,11.4587170816435,0.5,2.21559639485407,1.21559639485407,2.21559639485407,1.5,1.5,0,0,"2019"
146,0.47,0.1,2,2,0.5,1,1,6,12,15,21,31,6,12,15,21,31,3.6,7.2,9,12.6,18.6,3.6,7.2,9,12.6,18.6,60,1,1.41,3.55,9.59,10.85,12.14,10,21,2.75,21,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
147,0.47,0.1,2,2,0.5,1,1,6.15875983222166,12.3175196644433,15.3175196644433,21.3968995805542,31.8731790772191,6.15875983222166,12.3175196644433,15.3175196644433,21.3968995805542,31.8731790772191,3.695255899333,7.39051179866599,9.19051179866599,12.8381397483325,19.1239074463315,3.695255899333,7.39051179866599,9.19051179866599,12.8381397483325,19.1239074463315,60.5556594127758,1,1.41,3.55,9.59,10.85,12.14,10,21.3968995805542,2.75,21.3968995805542,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
148,0.47,0.111382999864386,2.05691499932193,2.05691499932193,0.514228749830483,1.02845749966097,1.01422874983048,6.19920249762676,12.3414899959316,15.3984049952535,21.4553199945755,31.6829799918632,6.19920249762676,12.3414899959316,15.3984049952535,21.4553199945755,31.6829799918632,3.71952149857606,7.40489399755895,9.23904299715211,12.8731919967453,19.0097879951179,3.71952149857606,7.40489399755895,9.23904299715211,12.8731919967453,19.0097879951179,60.3699474955926,1,1.41,3.5736197247186,9.59,10.85,12.1636197247186,10,21.4553199945755,2.85671562372862,21.4553199945755,2.85671562372862,0.5,1.02845749966097,0.514228749830483,1.02845749966097,1.5,1.5,0,0,"2019"
149,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
150,0.47,0.990143746188572,4.98028749237714,4.98028749237714,1.49014374618857,2.49014374618857,1.99014374618857,35.5756620808384,56.0762109960741,62.6876400796684,71.0679895866492,78.57226771669,35.5756620808384,56.0762109960741,62.6876400796684,71.0679895866492,78.57226771669,21.345397248503,33.6457265976445,37.612584047801,42.6407937519895,47.143360630014,21.345397248503,33.6457265976445,37.612584047801,42.6407937519895,47.143360630014,79.3277726793608,1,1.41,4.5858603733992,9.59,10.85,12.97,10,71.0679895866492,17.7733061623372,71.0679895866492,17.7733061623372,0.5,2.49014374618857,1.49014374618857,2.49014374618857,1.5,1.5,0,0,"2019"
151,0.47,0.526903665535702,4.05380733107141,4.05380733107141,1.0269036655357,2.0269036655357,1.5269036655357,16.4527979389279,29.8294492564278,33.9370639185706,42.7756419253564,64.8609172971425,16.4527979389279,29.8294492564278,33.9370639185706,42.7756419253564,64.8609172971425,9.87167876335676,17.8976695538567,20.3622383511423,25.6653851552138,38.9165503782855,9.87167876335676,17.8976695538567,20.3622383511423,25.6653851552138,38.9165503782855,76.2152293242856,1,1.41,4.391299539525,9.59,10.85,12.97,10,42.7756419253564,7.11878430732115,42.7756419253564,7.11878430732115,0.5,2.0269036655357,1.0269036655357,2.0269036655357,1.5,1.5,0,0,"2019"
152,0.47,0.999988876617307,4.99997775323462,4.99997775323462,1.49998887661731,2.49998887661731,1.99998887661731,33.4499830428225,53.0373504087773,59.7652715328318,67.9492351258839,77.3386114951173,33.4499830428225,53.0373504087773,59.7652715328318,67.9492351258839,77.3386114951173,20.0699898256935,31.8224102452664,35.8591629196991,40.7695410755303,46.4031668970704,20.0699898256935,31.8224102452664,35.8591629196991,40.7695410755303,46.4031668970704,78.4793209805747,1,1.41,4.58999532817927,9.59,10.85,12.97,10,67.9492351258839,17.9997441621981,67.9492351258839,17.9997441621981,0.5,2.49998887661731,1.49998887661731,2.49998887661731,1.5,1.5,0,0,"2019"
153,0.47,1,5,5,1.5,2.5,2,37.7320720026703,60.6157891565439,66.6454971137565,75.6454971137565,79.8673104926971,37.7320720026703,60.6157891565439,66.6454971137565,75.6454971137565,79.8673104926971,22.6392432016022,36.3694734939263,39.9872982682539,45.3872982682539,47.9203862956183,22.6392432016022,36.3694734939263,39.9872982682539,45.3872982682539,47.9203862956183,79.9241774243983,1,1.41,4.59,9.59,10.85,12.97,10,75.6454971137565,18,75.6454971137565,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
154,0.47,1,5,5,1.5,2.5,2,37.1352086844637,59.2704173689273,65.7028130266955,74.7028130266955,80,37.1352086844637,59.2704173689273,65.7028130266955,74.7028130266955,80,22.2811252106782,35.5622504213564,39.4216878160173,44.8216878160173,48,22.2811252106782,35.5622504213564,39.4216878160173,44.8216878160173,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74.7028130266955,18,74.7028130266955,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
155,0.47,1,5,5,1.5,2.5,2,41.6410629256182,61.7008857713485,67.7607086170788,73.9401771542697,80,41.6410629256182,61.7008857713485,67.7607086170788,73.9401771542697,80,24.9846377553709,37.0205314628091,40.6564251702473,44.3641062925618,48,24.9846377553709,37.0205314628091,40.6564251702473,44.3641062925618,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.9401771542697,18,73.9401771542697,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
156,0.47,1,5,5,1.5,2.5,2,42,62,68,74,80,42,62,68,74,80,25.2,37.2,40.8,44.4,48,25.2,37.2,40.8,44.4,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74,18,74,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
157,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
158,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
159,0.47,1,5,5,1.5,2.5,2,42,62,68,74,80,42,62,68,74,80,25.2,37.2,40.8,44.4,48,25.2,37.2,40.8,44.4,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74,18,74,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
160,0.47,1,5,5,1.5,2.5,2,36.0207435775015,57.041487155003,64.0311153662522,73.0311153662522,80,36.0207435775015,57.041487155003,64.0311153662522,73.0311153662522,80,21.6124461465009,34.2248922930018,38.4186692197513,43.8186692197513,48,21.6124461465009,34.2248922930018,38.4186692197513,43.8186692197513,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.0311153662522,18,73.0311153662522,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
161,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
162,0.47,0.746630657937758,4.49326131587552,4.49326131587552,1.24663065793776,2.24663065793776,1.74663065793776,25.4479812276384,41.9708212373268,47.2283234958124,55.6569961946327,71.1330091199411,25.4479812276384,41.9708212373268,47.2283234958124,55.6569961946327,71.1330091199411,15.2687887365831,25.1824927423961,28.3369940974875,33.3941977167796,42.6798054719647,15.2687887365831,25.1824927423961,28.3369940974875,33.3941977167796,42.6798054719647,77.5519707323509,1,1.41,4.48358487633386,9.59,10.85,12.97,10,55.6569961946327,12.1725051325684,55.6569961946327,12.1725051325684,0.5,2.24663065793776,1.24663065793776,2.24663065793776,1.5,1.5,0,0,"2019"
163,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
164,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
165,0.47,0.446486280680355,3.73243140340177,3.73243140340177,0.933107850850444,1.86621570170089,1.43310785085044,14.0635099119062,26.3945884204107,30.2608041221115,38.9932355255133,61.0567454374195,14.0635099119062,26.3945884204107,30.2608041221115,38.9932355255133,61.0567454374195,8.43810594714373,15.8367530522464,18.1564824732669,23.395941315308,36.6340472624517,8.43810594714373,15.8367530522464,18.1564824732669,23.395941315308,36.6340472624517,74.795941315308,1,1.41,4.26895903241174,9.59,10.85,12.8589590324117,10,38.9932355255133,5.99830888137833,38.9932355255133,5.99830888137833,0.5,1.86621570170089,0.933107850850444,1.86621570170089,1.5,1.5,0,0,"2019"
166,0.47,0.5,4,4,1,2,1.5,15,28,32,41,64,15,28,32,41,64,9,16.8,19.2,24.6,38.4,9,16.8,19.2,24.6,38.4,76,1,1.41,4.38,9.59,10.85,12.97,10,41,6.5,41,6.5,0.5,2,1,2,1.5,1.5,0,0,"2019"
167,0.47,0.1003788267775,2.0018941338875,2.0018941338875,0.500473533471875,1.00094706694375,1.00047353347188,6.21610813599972,12.4303221381119,14.5360085387524,20.6426420063367,32.1737770632342,6.21610813599972,12.4303221381119,14.5360085387524,20.6426420063367,32.1737770632342,3.72966488159983,7.45819328286716,8.72160512325145,12.385585203802,19.3042662379405,3.72966488159983,7.45819328286716,8.72160512325145,12.385585203802,19.3042662379405,58.951986525572,1,1.41,3.55078606556331,9.59,10.85,12.1407860655633,10,20.6426420063367,2.75355150103906,20.6426420063367,2.75355150103906,0.5,1.00094706694375,0.500473533471875,1.00094706694375,1.5,1.5,0,0,"2019"
168,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
169,0.47,0.615931331052101,4.2318626621042,4.2318626621042,1.1159313310521,2.1159313310521,1.6159313310521,21.2602918768135,35.8833305115429,40.3470558357513,48.6514678494387,67.7098025936672,21.2602918768135,35.8833305115429,40.3470558357513,48.6514678494387,67.7098025936672,12.7561751260881,21.5299983069257,24.2082335014508,29.1908807096632,40.6258815562003,12.7561751260881,21.5299983069257,24.2082335014508,29.1908807096632,40.6258815562003,76.9274506484168,1,1.41,4.42869115904188,9.59,10.85,12.97,10,48.6514678494387,9.16642061419832,48.6514678494387,9.16642061419832,0.5,2.1159313310521,1.1159313310521,2.1159313310521,1.5,1.5,0,0,"2019"
170,0.47,1,5,5,1.5,2.5,2,38.86235734629,59.2081722134196,65.6639270927145,73.0311917305995,79.7434733049473,38.86235734629,59.2081722134196,65.6639270927145,73.0311917305995,79.7434733049473,23.317414407774,35.5249033280517,39.3983562556287,43.8187150383597,47.8460839829683,23.317414407774,35.5249033280517,39.3983562556287,43.8187150383597,47.8460839829683,79.8534133171127,1,1.41,4.59,9.59,10.85,12.97,10,73.0311917305995,18,73.0311917305995,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
171,0.47,0.949778006094409,4.88923037412464,4.88923037412464,1.44891753625573,2.44461518706232,1.94891753625573,33.0455116627909,53.348811142535,59.8115463648101,68.7008598428828,76.5591371429773,33.0455116627909,53.348811142535,59.8115463648101,68.7008598428828,76.5591371429773,19.8273069976746,32.009286685521,35.886927818886,41.2205159057297,45.9354822857864,19.8273069976746,32.009286685521,35.886927818886,41.2205159057297,45.9354822857864,78.7216513239674,1,1.41,4.56321045222758,9.59,10.85,12.9628581003389,10,68.7008598428828,16.8917897463796,68.7008598428828,16.8917897463796,0.5,2.44461518706232,1.44891753625573,2.44461518706232,1.5,1.5,0,0,"2019"
172,0.47,0.743462223588588,4.48692444717718,4.48692444717718,1.24346222358859,2.24346222358859,1.74346222358859,22.6254431260606,38.3843240271569,43.6829680360832,52.1965800382676,69.5172253528312,22.6254431260606,38.3843240271569,43.6829680360832,52.1965800382676,69.5172253528312,13.5752658756364,23.0305944162942,26.2097808216499,31.3179480229605,41.7103352116987,13.5752658756364,23.0305944162942,26.2097808216499,31.3179480229605,41.7103352116987,76.6485173304209,1,1.41,4.48225413390721,9.59,10.85,12.97,10,52.1965800382676,12.0996311425375,52.1965800382676,12.0996311425375,0.5,2.24346222358859,1.24346222358859,2.24346222358859,1.5,1.5,0,0,"2019"
173,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
175,0.47,0.516938993424947,3.61845898525525,3.61845898525525,0.98232074329206,1.80922949262763,1.48232074329206,17.800732871436,30.2531189026609,34.7315575614117,42.3441743864226,54.2865286166039,17.800732871436,30.2531189026609,34.7315575614117,42.3441743864226,54.2865286166039,10.6804397228616,18.1518713415966,20.838934536847,25.4065046318536,32.5719171699624,10.6804397228616,18.1518713415966,20.838934536847,25.4065046318536,32.5719171699624,69.7081273401585,1,1.41,4.15794156135877,9.59,10.85,12.682668523897,10,42.3441743864226,8.77629148101611,42.3441743864226,8.77629148101611,0.5,1.80922949262763,0.98232074329206,1.80922949262763,1.5,1.5,0,0,"2019"
176,0.47,1,5,5,1.5,2.5,2,41.3756974039294,61.5544227208806,67.6371374723382,73.9812922922047,80,41.3756974039294,61.5544227208806,67.6371374723382,73.9812922922047,80,24.8254184423576,36.9326536325283,40.5822824834029,44.3887753753228,48,24.8254184423576,36.9326536325283,40.5822824834029,44.3887753753228,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.9812922922047,18,73.9812922922047,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
177,0.47,0.379335817439839,3.39667908719919,3.39667908719919,0.849169771799798,1.6983395435996,1.3491697717998,10.8883768051972,20.3800745231952,24.7767536103944,32.1734326975936,47.7601490463903,10.8883768051972,20.3800745231952,24.7767536103944,32.1734326975936,47.7601490463903,6.53302608311831,12.2280447139171,14.8660521662366,19.3040596185561,28.6560894278342,6.53302608311831,12.2280447139171,14.8660521662366,19.3040596185561,28.6560894278342,69.0784140667948,1,1.41,4.12962182118767,9.59,10.85,12.7196218211877,10,32.1734326975936,5.36877328849849,32.1734326975936,5.36877328849849,0.5,1.6983395435996,0.849169771799798,1.6983395435996,1.5,1.5,0,0,"2019"
178,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
